filename	SOURCE	CUE	CONTENT
huff-post_2016-01-28_bernie-sanders-and-hillary-clint.xml.conll.features.foreval	391,392	392,393	393,414
huff-post_2016-01-28_bernie-sanders-and-hillary-clint.xml.conll.features.foreval	415,416	416,417	417,433
huff-post_2016-01-28_bernie-sanders-and-hillary-clint.xml.conll.features.foreval	453,454	454,455	459,482
huff-post_2016-01-28_bernie-sanders-and-hillary-clint.xml.conll.features.foreval	487,488	488,490	486,487
huff-post_2016-01-28_bernie-sanders-and-hillary-clint.xml.conll.features.foreval		522,523	523,526
huff-post_2016-01-28_bernie-sanders-and-hillary-clint.xml.conll.features.foreval	517,522	527,529	529,534
huff-post_2016-01-28_bernie-sanders-and-hillary-clint.xml.conll.features.foreval	536,537	537,538	538,550
huff-post_2016-01-28_bernie-sanders-and-hillary-clint.xml.conll.features.foreval	560,561	561,563	563,570
huff-post_2016-01-28_bernie-sanders-and-hillary-clint.xml.conll.features.foreval		573,576	576,577
huff-post_2016-01-28_bernie-sanders-and-hillary-clint.xml.conll.features.foreval	572,573	577,580	580,597
huff-post_2016-01-28_bernie-sanders-and-hillary-clint.xml.conll.features.foreval	598,602	602,605	605,612
huff-post_2016-01-28_bernie-sanders-and-hillary-clint.xml.conll.features.foreval	615,619	619,622	622,636
huff-post_2016-01-28_bernie-sanders-and-hillary-clint.xml.conll.features.foreval		651,652	652,669
huff-post_2016-01-28_bernie-sanders-and-hillary-clint.xml.conll.features.foreval	650,651	670,672	672,680
huff-post_2016-01-28_bernie-sanders-and-hillary-clint.xml.conll.features.foreval	686,687	687,688	688,700
huff-post_2016-01-28_bernie-sanders-and-hillary-clint.xml.conll.features.foreval	713,714	726,727	727,739
huff-post_2016-01-28_bernie-sanders-and-hillary-clint.xml.conll.features.foreval	716,719	719,721	715,716
huff-post_2016-01-28_bernie-sanders-and-hillary-clint.xml.conll.features.foreval		765,767	767,776
huff-post_2016-01-28_bernie-sanders-and-hillary-clint.xml.conll.features.foreval	764,765	778,779	779,786
huff-post_2016-01-28_bernie-sanders-and-hillary-clint.xml.conll.features.foreval		834,836	836,857
huff-post_2016-01-28_bernie-sanders-and-hillary-clint.xml.conll.features.foreval		827,831	831,833
huff-post_2016-01-28_bernie-sanders-and-hillary-clint.xml.conll.features.foreval	825,826	858,860	860,866
huff-post_2016-01-28_bernie-sanders-and-hillary-clint.xml.conll.features.foreval	880,881	881,882	867,880
huff-post_2016-01-28_bernie-sanders-and-hillary-clint.xml.conll.features.foreval		916,917	917,923
huff-post_2016-01-28_bernie-sanders-and-hillary-clint.xml.conll.features.foreval	924,929	929,931	931,965
huff-post_2016-01-28_bernie-sanders-and-hillary-clint.xml.conll.features.foreval	999,1000	1000,1001	1001,1026
huff-post_2016-01-28_bernie-sanders-and-hillary-clint.xml.conll.features.foreval	1027,1028	1028,1029	1029,1042
huff-post_2016-01-28_bernie-sanders-and-hillary-clint.xml.conll.features.foreval	1141,1144	1144,1146	1152,1196
huff-post_2016-01-28_bernie-sanders-and-hillary-clint.xml.conll.features.foreval	1214,1216	1211,1214	1209,1211
huff-post_2016-01-28_bernie-sanders-and-hillary-clint.xml.conll.features.foreval	1221,1228	1228,1230	1230,1243
huff-post_2016-01-28_bernie-sanders-and-hillary-clint.xml.conll.features.foreval	1281,1285	1285,1286	1279,1281
huff-post_2016-01-28_bernie-sanders-and-hillary-clint.xml.conll.features.foreval	1301,1303	1303,1304	1297,1300
huff-post_2016-01-28_bernie-sanders-and-hillary-clint.xml.conll.features.foreval	1356,1358	1358,1360	1342,1354
huff-post_2016-01-28_bernie-sanders-and-hillary-clint.xml.conll.features.foreval	1361,1370	1376,1377	1377,1391
huff-post_2016-01-28_bernie-sanders-and-hillary-clint.xml.conll.features.foreval	1400,1402	1402,1406	1406,1415
huff-post_2016-01-28_bernie-sanders-and-hillary-clint.xml.conll.features.foreval	1449,1450	1450,1455	1455,1470
huff-post_2016-01-28_bernie-sanders-and-hillary-clint.xml.conll.features.foreval		1474,1476	1476,1478
huff-post_2016-01-28_bernie-sanders-and-hillary-clint.xml.conll.features.foreval	1536,1544	1544,1546	1546,1553
huff-post_2016-02-01_here-s-why-winning-iowa-could-br.xml.conll.features.foreval	38,42	37,38	25,37
huff-post_2016-02-01_here-s-why-winning-iowa-could-br.xml.conll.features.foreval	63,66	62,63	55,62
huff-post_2016-02-01_here-s-why-winning-iowa-could-br.xml.conll.features.foreval	151,154	154,157	157,161
huff-post_2016-02-01_here-s-why-winning-iowa-could-br.xml.conll.features.foreval		105,110	111,129
huff-post_2016-02-01_here-s-why-winning-iowa-could-br.xml.conll.features.foreval		177,180	180,193
huff-post_2016-02-01_here-s-why-winning-iowa-could-br.xml.conll.features.foreval	205,207	207,209	209,210
huff-post_2016-02-01_here-s-why-winning-iowa-could-br.xml.conll.features.foreval		238,241	241,242
huff-post_2016-02-01_here-s-why-winning-iowa-could-br.xml.conll.features.foreval	249,251	251,252	252,257
huff-post_2016-02-01_here-s-why-winning-iowa-could-br.xml.conll.features.foreval	278,279	279,280	280,284
huff-post_2016-02-01_here-s-why-winning-iowa-could-br.xml.conll.features.foreval		287,288	286,287
huff-post_2016-02-01_here-s-why-winning-iowa-could-br.xml.conll.features.foreval	359,367	367,370	370,375
huff-post_2016-02-01_here-s-why-winning-iowa-could-br.xml.conll.features.foreval	545,558	544,545	518,544
huff-post_2016-02-01_here-s-why-winning-iowa-could-br.xml.conll.features.foreval	445,451	452,458	458,473
huff-post_2016-02-01_here-s-why-winning-iowa-could-br.xml.conll.features.foreval	615,625	625,630	630,632
huff-post_2016-02-01_here-s-why-winning-iowa-could-br.xml.conll.features.foreval	633,634	634,635	635,639
huff-post_2016-02-01_here-s-why-winning-iowa-could-br.xml.conll.features.foreval	610,613	605,609	604,605
huff-post_2016-02-01_here-s-why-winning-iowa-could-br.xml.conll.features.foreval	658,660	661,669	671,694
huff-post_2016-02-01_here-s-why-winning-iowa-could-br.xml.conll.features.foreval	710,711	711,712	695,709
huff-post_2016-02-01_here-s-why-winning-iowa-could-br.xml.conll.features.foreval		739,744	744,758
huff-post_2016-02-01_here-s-why-winning-iowa-could-br.xml.conll.features.foreval	790,797	797,798	798,805
huff-post_2016-02-01_here-s-why-winning-iowa-could-br.xml.conll.features.foreval	905,906	906,907	908,926
huff-post_2016-02-01_here-s-why-winning-iowa-could-br.xml.conll.features.foreval		874,877	877,878
huff-post_2016-02-01_here-s-why-winning-iowa-could-br.xml.conll.features.foreval	928,947	947,948	950,981
huff-post_2016-02-01_here-s-why-winning-iowa-could-br.xml.conll.features.foreval	1003,1004	1004,1005	981,1003
huff-post_2016-02-01_here-s-why-winning-iowa-could-br.xml.conll.features.foreval	1128,1134	1134,1135	1135,1159
huff-post_2016-02-01_here-s-why-winning-iowa-could-br.xml.conll.features.foreval	1174,1175	1175,1176	1160,1174
huff-post_2016-02-01_here-s-why-winning-iowa-could-br.xml.conll.features.foreval	1228,1229	1229,1230	1193,1228
huff-post_2016-02-01_here-s-why-winning-iowa-could-br.xml.conll.features.foreval	1351,1352	1352,1353	1332,1351
huff-post_2016-02-01_here-s-why-winning-iowa-could-br.xml.conll.features.foreval	1052,1069	1051,1052	1015,1051
huff-post_2016-02-01_here-s-why-winning-iowa-could-br.xml.conll.features.foreval	1407,1411	1411,1413	1413,1415
huff-post_2016-02-01_here-s-why-winning-iowa-could-br.xml.conll.features.foreval		1425,1427	1427,1433
huff-post_2016-02-01_here-s-why-winning-iowa-could-br.xml.conll.features.foreval	1471,1472	1472,1473	1434,1471
huff-post_2016-02-01_here-s-why-winning-iowa-could-br.xml.conll.features.foreval	1525,1526	1527,1530	1530,1536
huff-post_2016-02-01_here-s-why-winning-iowa-could-br.xml.conll.features.foreval	1570,1571	1571,1572	1537,1570
huff-post_2016-02-01_here-s-why-winning-iowa-could-br.xml.conll.features.foreval	1626,1627	1627,1628	1598,1626
huff-post_2016-02-01_here-s-why-winning-iowa-could-br.xml.conll.features.foreval	1579,1589	1589,1591	1591,1594
huff-post_2016-02-01_here-s-why-winning-iowa-could-br.xml.conll.features.foreval	1662,1669	1669,1670	1673,1689
huff-post_2016-02-01_here-s-why-winning-iowa-could-br.xml.conll.features.foreval	1728,1729	1729,1730	1690,1728
huff-post_2016-02-01_here-s-why-winning-iowa-could-br.xml.conll.features.foreval	1826,1828	1825,1826	1808,1824
huff-post_2016-02-01_here-s-why-winning-iowa-could-br.xml.conll.features.foreval	1861,1862	1860,1861	1829,1860
huff-post_2016-02-01_here-s-why-winning-iowa-could-br.xml.conll.features.foreval	1863,1879	1885,1886	1886,1908
huff-post_2016-02-01_here-s-why-winning-iowa-could-br.xml.conll.features.foreval	1958,1963	1957,1958	1909,1957
huff-post_2016-02-01_here-s-why-winning-iowa-could-br.xml.conll.features.foreval	2014,2015	2015,2016	2016,2034
huff-post_2016-02-01_here-s-why-winning-iowa-could-br.xml.conll.features.foreval	2048,2049	2049,2050	2050,2063
huff-post_2016-02-01_here-s-why-winning-iowa-could-br.xml.conll.features.foreval	2064,2069	2069,2071	2071,2074
huff-post_2016-02-01_here-s-why-winning-iowa-could-br.xml.conll.features.foreval	2076,2089	2089,2090	2090,2107
huff-post_2016-02-01_here-s-why-winning-iowa-could-br.xml.conll.features.foreval	2120,2121	2121,2122	2108,2120
huff-post_2016-02-01_here-s-why-winning-iowa-could-br.xml.conll.features.foreval		2224,2225	2215,2224
huff-post_2016-02-01_here-s-why-winning-iowa-could-br.xml.conll.features.foreval	2225,2232	2236,2237	2237,2252
huff-post_2016-02-01_here-s-why-winning-iowa-could-br.xml.conll.features.foreval	2252,2256	2256,2257	2257,2267
huff-post_2016-02-01_here-s-why-winning-iowa-could-br.xml.conll.features.foreval	2277,2278	2278,2279	2268,2276
huff-post_2016-02-01_here-s-why-winning-iowa-could-br.xml.conll.features.foreval	2313,2315	2315,2318	2318,2326
huff-post_2016-02-01_here-s-why-winning-iowa-could-br.xml.conll.features.foreval	2298,2299	2299,2302	2302,2306
huff-post_2016-02-01_here-s-why-winning-iowa-could-br.xml.conll.features.foreval	2354,2364	2364,2365	2327,2354
huff-post_2016-02-01_here-s-why-winning-iowa-could-br.xml.conll.features.foreval	2369,2388	2388,2389	2389,2399
huff-post_2016-02-01_here-s-why-winning-iowa-could-br.xml.conll.features.foreval	2448,2449	2447,2448	2400,2447
huff-post_2016-02-01_here-s-why-winning-iowa-could-br.xml.conll.features.foreval	2454,2456	2456,2457	2457,2481
huff-post_2016-02-01_here-s-why-winning-iowa-could-br.xml.conll.features.foreval	2485,2486	2486,2487	2487,2505
huff-post_2016-02-01_here-s-why-winning-iowa-could-br.xml.conll.features.foreval	2538,2546	2546,2547	2506,2538
huff-post_2016-02-01_read-live-updates-on-the-iowa-ca.xml.conll.features.foreval	75,92	92,93	93,98
huff-post_2016-02-01_read-live-updates-on-the-iowa-ca.xml.conll.features.foreval	104,107	108,109	
huff-post_2016-02-02_don-t-let-the-media-and-marco-ru.xml.conll.features.foreval	3,8	8,9	10,19
huff-post_2016-02-02_don-t-let-the-media-and-marco-ru.xml.conll.features.foreval	37,44	44,46	47,59
huff-post_2016-02-02_don-t-let-the-media-and-marco-ru.xml.conll.features.foreval	74,77	77,78	73,74
huff-post_2016-02-02_don-t-let-the-media-and-marco-ru.xml.conll.features.foreval		113,115	112,113
huff-post_2016-02-02_don-t-let-the-media-and-marco-ru.xml.conll.features.foreval	135,136	136,137	137,138
huff-post_2016-02-02_don-t-let-the-media-and-marco-ru.xml.conll.features.foreval	144,145	145,146	146,152
huff-post_2016-02-02_don-t-let-the-media-and-marco-ru.xml.conll.features.foreval	201,202	202,205	206,216
huff-post_2016-02-02_don-t-let-the-media-and-marco-ru.xml.conll.features.foreval	238,239	239,240	228,238
huff-post_2016-02-02_don-t-let-the-media-and-marco-ru.xml.conll.features.foreval	274,275	275,276	276,280
huff-post_2016-02-02_don-t-let-the-media-and-marco-ru.xml.conll.features.foreval	315,319	319,321	288,315
huff-post_2016-02-02_don-t-let-the-media-and-marco-ru.xml.conll.features.foreval	322,323	323,324	324,332
huff-post_2016-02-02_don-t-let-the-media-and-marco-ru.xml.conll.features.foreval	352,357	357,359	333,352
huff-post_2016-02-02_don-t-let-the-media-and-marco-ru.xml.conll.features.foreval	426,435	435,437	437,438
huff-post_2016-02-02_don-t-let-the-media-and-marco-ru.xml.conll.features.foreval	464,469	469,471	471,473
huff-post_2016-02-02_don-t-let-the-media-and-marco-ru.xml.conll.features.foreval	652,657	657,659	659,660
huff-post_2016-02-02_don-t-let-the-media-and-marco-ru.xml.conll.features.foreval	629,630	630,631	635,651
huff-post_2016-02-02_don-t-let-the-media-and-marco-ru.xml.conll.features.foreval	569,571	571,573	573,582
huff-post_2016-02-02_don-t-let-the-media-and-marco-ru.xml.conll.features.foreval	584,585	585,587	587,593
huff-post_2016-02-02_don-t-let-the-media-and-marco-ru.xml.conll.features.foreval	594,595	595,598	599,604
huff-post_2016-02-02_don-t-let-the-media-and-marco-ru.xml.conll.features.foreval	605,606	606,607	607,609
huff-post_2016-02-02_don-t-let-the-media-and-marco-ru.xml.conll.features.foreval	614,615	615,616	616,628
huff-post_2016-02-02_don-t-let-the-media-and-marco-ru.xml.conll.features.foreval	705,706	722,723	723,726
huff-post_2016-02-02_don-t-let-the-media-and-marco-ru.xml.conll.features.foreval	728,729	736,739	733,736
huff-post_2016-02-02_don-t-let-the-media-and-marco-ru.xml.conll.features.foreval	519,523	523,524	524,561
huff-post_2016-02-02_ted-cruz-is-a-natural-born-citiz.xml.conll.features.foreval	10,13	13,14	0,10
huff-post_2016-02-02_ted-cruz-is-a-natural-born-citiz.xml.conll.features.foreval	42,43	43,44	44,58
huff-post_2016-02-02_ted-cruz-is-a-natural-born-citiz.xml.conll.features.foreval		68,70	70,74
huff-post_2016-02-02_ted-cruz-is-a-natural-born-citiz.xml.conll.features.foreval	59,68	78,79	79,102
huff-post_2016-02-02_ted-cruz-is-a-natural-born-citiz.xml.conll.features.foreval		103,104	104,116
huff-post_2016-02-02_ted-cruz-is-a-natural-born-citiz.xml.conll.features.foreval		121,124	124,126
huff-post_2016-02-02_ted-cruz-is-a-natural-born-citiz.xml.conll.features.foreval		127,128	128,130
huff-post_2016-02-02_ted-cruz-is-a-natural-born-citiz.xml.conll.features.foreval	117,121	131,132	132,140
huff-post_2016-02-02_ted-cruz-is-a-natural-born-citiz.xml.conll.features.foreval		174,175	141,172
huff-post_2016-02-02_ted-cruz-is-a-natural-born-citiz.xml.conll.features.foreval	172,174	176,177	177,205
huff-post_2016-02-02_ted-cruz-is-a-natural-born-citiz.xml.conll.features.foreval		212,213	205,207
huff-post_2016-02-02_ted-cruz-is-a-natural-born-citiz.xml.conll.features.foreval	237,240	255,256	256,273
huff-post_2016-02-02_ted-cruz-is-a-natural-born-citiz.xml.conll.features.foreval	290,292	292,295	295,348
huff-post_2016-02-02_ted-cruz-is-a-natural-born-citiz.xml.conll.features.foreval	356,358	358,359	349,355
huff-post_2016-02-02_ted-cruz-is-a-natural-born-citiz.xml.conll.features.foreval	425,426	442,443	446,462
huff-post_2016-02-02_ted-cruz-is-a-natural-born-citiz.xml.conll.features.foreval	463,464	464,465	468,481
huff-post_2016-02-02_ted-cruz-is-a-natural-born-citiz.xml.conll.features.foreval	539,544	544,549	550,560
huff-post_2016-02-02_ted-cruz-is-a-natural-born-citiz.xml.conll.features.foreval		575,576	576,592
huff-post_2016-02-02_ted-cruz-is-a-natural-born-citiz.xml.conll.features.foreval	600,602	602,603	603,636
huff-post_2016-02-02_ted-cruz-is-a-natural-born-citiz.xml.conll.features.foreval	638,640	640,641	636,637
huff-post_2016-02-03_huffpollster-a-seismic-shift-amo.xml.conll.features.foreval	16,18	18,19	19,33
huff-post_2016-02-03_huffpollster-a-seismic-shift-amo.xml.conll.features.foreval	45,46	46,47	47,52
huff-post_2016-02-03_huffpollster-a-seismic-shift-amo.xml.conll.features.foreval	85,90	90,91	91,229
huff-post_2016-02-03_huffpollster-a-seismic-shift-amo.xml.conll.features.foreval	247,250	250,251	251,415
huff-post_2016-02-03_huffpollster-a-seismic-shift-amo.xml.conll.features.foreval	422,424	424,425	425,547
huff-post_2016-02-03_huffpollster-a-seismic-shift-amo.xml.conll.features.foreval	559,560	560,561	561,681
huff-post_2016-02-03_huffpollster-a-seismic-shift-amo.xml.conll.features.foreval	0,1	1,2	2,15
huff-post_2016-02-03_huffpollster-a-seismic-shift-amo.xml.conll.features.foreval	552,553	553,555	555,558
huff-post_2016-02-03_huffpollster-a-seismic-shift-amo.xml.conll.features.foreval	693,694	694,695	695,866
huff-post_2016-02-03_huffpollster-a-seismic-shift-amo.xml.conll.features.foreval	884,887	887,888	888,1095
huff-post_2016-02-03_huffpollster-a-seismic-shift-amo.xml.conll.features.foreval	1099,1101	1101,1102	1102,1105
huff-post_2016-02-03_huffpollster-a-seismic-shift-amo.xml.conll.features.foreval	1161,1162	1162,1165	1166,1178
huff-post_2016-02-03_huffpollster-a-seismic-shift-amo.xml.conll.features.foreval	1304,1307	1307,1308	1308,1423
huff-post_2016-02-03_huffpollster-a-seismic-shift-amo.xml.conll.features.foreval	1435,1436	1436,1437	1437,1543
huff-post_2016-02-03_huffpollster-a-seismic-shift-amo.xml.conll.features.foreval	1644,1647	1648,1649	1649,1658
huff-post_2016-02-03_huffpollster-a-seismic-shift-amo.xml.conll.features.foreval	1687,1690	1701,1702	1702,1706
huff-post_2016-02-03_huffpollster-a-seismic-shift-amo.xml.conll.features.foreval	1712,1714	1714,1715	1715,1724
huff-post_2016-02-03_huffpollster-a-seismic-shift-amo.xml.conll.features.foreval		36,37	34,36
huff-post_2016-02-03_huffpollster-a-seismic-shift-amo.xml.conll.features.foreval	1767,1772	1772,1775	1775,1783
huff-post_2016-02-03_huffpollster-a-seismic-shift-amo.xml.conll.features.foreval	1789,1794	1794,1798	1798,1801
huff-post_2016-02-03_huffpollster-a-seismic-shift-amo.xml.conll.features.foreval	1668,1670	1670,1671	1671,1681
huff-post_2016-02-07_the-latest-gop-debate-kicked-off.xml.conll.features.foreval	41,43	43,46	46,49
huff-post_2016-02-07_the-latest-gop-debate-kicked-off.xml.conll.features.foreval		127,129	129,140
huff-post_2016-02-07_the-latest-gop-debate-kicked-off.xml.conll.features.foreval	174,176	176,177	178,233
huff-post_2016-02-07_the-latest-gop-debate-kicked-off.xml.conll.features.foreval	233,234	234,235	235,253
huff-post_2016-02-07_the-latest-gop-debate-kicked-off.xml.conll.features.foreval	255,256	256,258	258,267
huff-post_2016-02-07_the-latest-gop-debate-kicked-off.xml.conll.features.foreval	283,284	284,285	268,283
huff-post_2016-02-07_the-latest-gop-debate-kicked-off.xml.conll.features.foreval	367,368	368,369	341,367
huff-post_2016-02-07_the-latest-gop-debate-kicked-off.xml.conll.features.foreval	415,416	416,418	418,428
huff-post_2016-02-07_the-latest-gop-debate-kicked-off.xml.conll.features.foreval	428,432	432,433	433,435
huff-post_2016-02-07_the-latest-gop-debate-kicked-off.xml.conll.features.foreval	436,437	437,452	452,480
huff-post_2016-02-07_the-latest-gop-debate-kicked-off.xml.conll.features.foreval	526,528	528,530	530,537
huff-post_2016-02-07_the-latest-gop-debate-kicked-off.xml.conll.features.foreval	538,540	540,541	541,549
huff-post_2016-02-07_the-latest-gop-debate-kicked-off.xml.conll.features.foreval	555,556	556,557	550,555
huff-post_2016-02-07_the-latest-gop-debate-kicked-off.xml.conll.features.foreval	567,569	569,570	570,589
huff-post_2016-02-07_the-latest-gop-debate-kicked-off.xml.conll.features.foreval	608,609	609,610	590,608
huff-post_2016-02-07_the-latest-gop-debate-kicked-off.xml.conll.features.foreval	726,727	727,728	707,726
huff-post_2016-02-07_the-latest-gop-debate-kicked-off.xml.conll.features.foreval	791,793	793,794	794,806
huff-post_2016-02-07_the-latest-gop-debate-kicked-off.xml.conll.features.foreval	835,836	836,837	807,835
huff-post_2016-02-07_the-latest-gop-debate-kicked-off.xml.conll.features.foreval	898,899	899,900	900,924
huff-post_2016-02-07_the-latest-gop-debate-kicked-off.xml.conll.features.foreval	934,937	933,934	925,933
huff-post_2016-02-07_the-latest-gop-debate-kicked-off.xml.conll.features.foreval	1018,1019	1019,1020	1020,1028
huff-post_2016-02-07_the-latest-gop-debate-kicked-off.xml.conll.features.foreval	1030,1031	1031,1033	1033,1050
huff-post_2016-02-07_the-latest-gop-debate-kicked-off.xml.conll.features.foreval	1088,1089	1089,1090	1051,1088
huff-post_2016-02-07_the-latest-gop-debate-kicked-off.xml.conll.features.foreval	1101,1102	1102,1107	1107,1110
huff-post_2016-02-07_the-latest-gop-debate-kicked-off.xml.conll.features.foreval	1131,1132	1132,1135	1135,1145
huff-post_2016-02-07_the-latest-gop-debate-kicked-off.xml.conll.features.foreval	1182,1184	1184,1185	1185,1193
huff-post_2016-02-07_the-latest-gop-debate-kicked-off.xml.conll.features.foreval	1193,1195	1195,1196	1196,1206
huff-post_2016-02-07_the-latest-gop-debate-kicked-off.xml.conll.features.foreval	1232,1233	1233,1234	1225,1232
huff-post_2016-02-07_the-latest-gop-debate-kicked-off.xml.conll.features.foreval		1235,1236	1236,1262
huff-post_2016-02-07_the-latest-gop-debate-kicked-off.xml.conll.features.foreval	1280,1282	1282,1283	1283,1286
huff-post_2016-02-07_the-latest-gop-debate-kicked-off.xml.conll.features.foreval	1296,1298	1301,1302	1302,1308
huff-post_2016-02-07_the-latest-gop-debate-kicked-off.xml.conll.features.foreval	1309,1318	1318,1322	1322,1324
huff-post_2016-02-07_the-latest-gop-debate-kicked-off.xml.conll.features.foreval	1351,1352	1352,1358	1325,1351
huff-post_2016-02-07_the-latest-gop-debate-kicked-off.xml.conll.features.foreval	1361,1362	1362,1363	1364,1374
huff-post_2016-02-07_the-latest-gop-debate-kicked-off.xml.conll.features.foreval	1386,1387	1387,1388	1374,1386
huff-post_2016-02-07_the-latest-gop-debate-kicked-off.xml.conll.features.foreval	1397,1402	1402,1403	1403,1405
huff-post_2016-02-07_the-latest-gop-debate-kicked-off.xml.conll.features.foreval	1414,1416	1416,1417	1417,1426
huff-post_2016-02-07_the-latest-gop-debate-kicked-off.xml.conll.features.foreval		1447,1448	1439,1445
huff-post_2016-02-07_the-latest-gop-debate-kicked-off.xml.conll.features.foreval	1446,1447	1449,1450	1450,1480
huff-post_2016-02-07_the-latest-gop-debate-kicked-off.xml.conll.features.foreval	1489,1490	1490,1491	1481,1489
huff-post_2016-02-07_the-latest-gop-debate-kicked-off.xml.conll.features.foreval		1523,1527	1527,1555
huff-post_2016-02-07_the-latest-gop-debate-kicked-off.xml.conll.features.foreval	1556,1557	1557,1560	1560,1585
huff-post_2016-02-07_the-latest-gop-debate-kicked-off.xml.conll.features.foreval	1585,1587	1587,1588	1588,1600
huff-post_2016-02-07_the-latest-gop-debate-kicked-off.xml.conll.features.foreval	1601,1602	1602,1604	1604,1623
huff-post_2016-02-07_the-latest-gop-debate-kicked-off.xml.conll.features.foreval	1628,1629	1629,1630	1624,1627
huff-post_2016-02-07_the-latest-gop-debate-kicked-off.xml.conll.features.foreval	1642,1644	1644,1645	1645,1661
huff-post_2016-02-07_the-latest-gop-debate-kicked-off.xml.conll.features.foreval	1669,1670	1670,1671	1662,1669
huff-post_2016-02-07_the-latest-gop-debate-kicked-off.xml.conll.features.foreval	1709,1713	1713,1714	1714,1723
huff-post_2016-02-07_the-latest-gop-debate-kicked-off.xml.conll.features.foreval	1728,1730	1730,1731	1731,1746
huff-post_2016-02-07_the-latest-gop-debate-kicked-off.xml.conll.features.foreval	1830,1832	1832,1837	1837,1855
huff-post_2016-02-07_the-latest-gop-debate-kicked-off.xml.conll.features.foreval	1878,1879	1879,1880	1881,1915
huff-post_2016-02-07_the-latest-gop-debate-kicked-off.xml.conll.features.foreval	1921,1922	1922,1923	1923,1933
huff-post_2016-02-07_the-latest-gop-debate-kicked-off.xml.conll.features.foreval	1934,1935	1935,1936	1936,1940
huff-post_2016-02-07_the-latest-gop-debate-kicked-off.xml.conll.features.foreval		1943,1945	1945,1971
huff-post_2016-02-07_the-latest-gop-debate-kicked-off.xml.conll.features.foreval	1980,1981	1981,1982	1982,1992
huff-post_2016-02-07_the-latest-gop-debate-kicked-off.xml.conll.features.foreval	1992,1997	1997,1998	1998,2014
huff-post_2016-02-07_the-latest-gop-debate-kicked-off.xml.conll.features.foreval		2016,2017	2017,2041
huff-post_2016-02-07_the-latest-gop-debate-kicked-off.xml.conll.features.foreval	2015,2016	2042,2048	2048,2063
huff-post_2016-02-07_the-latest-gop-debate-kicked-off.xml.conll.features.foreval	2085,2089	2089,2092	2092,2094
huff-post_2016-02-07_the-latest-gop-debate-kicked-off.xml.conll.features.foreval		2134,2138	2138,2143
huff-post_2016-02-07_the-latest-gop-debate-kicked-off.xml.conll.features.foreval	2131,2134	2144,2145	2145,2174
huff-post_2016-02-07_the-latest-gop-debate-kicked-off.xml.conll.features.foreval		2189,2192	2192,2195
huff-post_2016-02-07_the-latest-gop-debate-kicked-off.xml.conll.features.foreval	2188,2189	2197,2200	2200,2210
huff-post_2016-02-07_the-latest-gop-debate-kicked-off.xml.conll.features.foreval	2267,2269	2269,2271	2271,2299
huff-post_2016-02-07_the-latest-gop-debate-kicked-off.xml.conll.features.foreval	2300,2301	2301,2308	2308,2317
huff-post_2016-02-07_the-latest-gop-debate-kicked-off.xml.conll.features.foreval	2337,2338	2338,2339	2318,2337
huff-post_2016-02-07_the-latest-gop-debate-kicked-off.xml.conll.features.foreval	2348,2349	2349,2352	2352,2363
huff-post_2016-02-07_the-latest-gop-debate-kicked-off.xml.conll.features.foreval	2366,2367	2367,2373	2373,2378
huff-post_2016-02-07_the-latest-gop-debate-kicked-off.xml.conll.features.foreval	2407,2408	2406,2407	2379,2406
huff-post_2016-02-07_the-latest-gop-debate-kicked-off.xml.conll.features.foreval	2464,2465	2465,2468	2468,2469
huff-post_2016-02-07_the-latest-gop-debate-kicked-off.xml.conll.features.foreval	2496,2497	2497,2498	2470,2496
huff-post_2016-02-07_the-latest-gop-debate-kicked-off.xml.conll.features.foreval	2579,2580	2578,2579	2532,2578
huff-post_2016-02-07_the-latest-gop-debate-kicked-off.xml.conll.features.foreval	2600,2601	2601,2606	2606,2624
huff-post_2016-02-07_the-latest-gop-debate-kicked-off.xml.conll.features.foreval	2645,2646	2646,2647	2637,2645
huff-post_2016-02-07_the-latest-gop-debate-kicked-off.xml.conll.features.foreval	2685,2686	2686,2689	2675,2685
huff-post_2016-02-07_the-latest-gop-debate-kicked-off.xml.conll.features.foreval	2726,2728	2728,2729	2729,2731
huff-post_2016-02-07_the-latest-gop-debate-kicked-off.xml.conll.features.foreval	2791,2792	2792,2793	2793,2808
huff-post_2016-02-07_the-latest-gop-debate-kicked-off.xml.conll.features.foreval	2788,2790	2786,2787	2780,2785
huff-post_2016-02-07_the-latest-gop-debate-kicked-off.xml.conll.features.foreval		2810,2811	2811,2813
huff-post_2016-02-07_the-latest-gop-debate-kicked-off.xml.conll.features.foreval	2809,2810	2814,2823	2823,2838
huff-post_2016-02-07_the-latest-gop-debate-kicked-off.xml.conll.features.foreval	2839,2840	2840,2842	2842,2867
huff-post_2016-02-07_the-latest-gop-debate-kicked-off.xml.conll.features.foreval	2868,2869	2872,2877	2877,2907
huff-post_2016-02-07_the-latest-gop-debate-kicked-off.xml.conll.features.foreval	2919,2920	2920,2922	2908,2919
huff-post_2016-02-07_the-latest-gop-debate-kicked-off.xml.conll.features.foreval	2933,2934	2934,2935	2929,2933
huff-post_2016-02-07_the-latest-gop-debate-kicked-off.xml.conll.features.foreval	2947,2948	2948,2950	2950,2952
huff-post_2016-02-07_the-latest-gop-debate-kicked-off.xml.conll.features.foreval	2976,2977	2977,2979	2974,2976
