lemma,cue_label,baseline
offing,0,0
--,0,0
react,0,0
by,0,0
sell,0,0
the,0,0
company,0,0
's,0,0
stock,0,0
",",0,0
which,0,0
lose,0,0
$,0,0
3.25,0,0
that,0,0
day,0,0
to,0,0
close,0,0
at,0,0
$,0,0
52,0,0
in,0,0
national,0,0
over-the-counter,0,0
trading,0,0
.,0,0
but,0,0
that,0,0
be,0,0
all,0,0
of,0,1
three,0,0
month,0,0
ago,0,0
.,0,0
last,0,0
week,0,0
",",0,0
Microsoft,0,0
say,1,1
it,0,0
expect,0,0
revenue,0,0
for,0,0
its,0,0
first,0,0
quarter,0,0
end,0,0
Sept.,0,0
30,0,0
to,0,0
increase,0,0
34,0,0
%,0,0
.,0,0
the,0,0
announcement,0,0
cause,0,0
the,0,0
company,0,0
's,0,0
stock,0,0
to,0,0
surge,0,0
$,0,0
6.50,0,0
to,0,0
close,0,0
at,0,0
$,0,0
75.50,0,0
a,0,0
share,0,0
.,0,0
Microsoft,0,0
's,0,0
surprising,0,0
strength,0,0
be,0,0
one,0,0
example,0,0
of,0,1
the,0,0
difficulty,0,0
face,0,0
investor,0,0
look,0,0
for,0,0
reassurance,0,0
about,0,0
the,0,0
financial,0,0
health,0,0
of,0,1
the,0,0
computer,0,0
firm,0,0
.,0,0
``,0,0
it,0,0
be,0,0
hard,0,0
to,0,0
know,0,0
what,0,0
to,0,0
expect,0,0
at,0,0
this,0,0
point,0,0
",",0,0
'',0,0
say,1,1
Peter,0,0
Rogers,0,0
",",0,0
a,0,0
analyst,0,0
at,0,0
Robertson,0,0
Stephens,0,0
&amp;,0,0
Co,0,0
.,0,0
``,0,0
the,0,0
industry,0,0
defy,0,0
characterization,0,0
.,0,0
'',0,0
to,0,0
illustrate,0,0
",",0,0
Mr.,0,0
Rogers,0,0
say,1,1
that,0,0
of,0,1
the,0,0
14,0,0
computer-related,0,0
firm,0,0
he,0,0
follow,0,0
",",0,0
half,0,0
will,0,0
report,0,0
for,0,0
they,0,0
most,0,0
recent,0,0
quarter,0,0
earning,0,0
below,0,0
last,0,0
year,0,0
's,0,0
result,0,0
",",0,0
and,0,0
half,0,0
above,0,0
those,0,0
result,0,0
.,0,0
among,0,0
those,0,0
company,0,0
expect,1,0
to,0,0
have,0,0
a,0,0
down,0,0
quarter,0,0
be,0,0
Hewlett-Packard,0,0
Co.,0,0
",",0,0
Amdahl,0,0
Corp.,0,0
and,0,0
Sun,0,0
Microsystems,0,0
Inc.,0,0
",",0,0
generally,0,0
solid,0,0
performer,0,0
in,0,0
the,0,0
past,0,0
.,0,0
International,0,0
Business,0,0
Machines,0,0
Corp.,0,0
also,0,0
be,0,0
expect,1,0
to,0,0
report,0,0
disappointing,0,0
result,0,0
.,0,0
Apple,0,0
Computer,0,0
Inc.,0,0
",",0,0
meanwhile,0,0
",",0,0
be,0,0
expect,1,0
to,0,0
show,0,0
improve,0,0
earning,0,0
for,0,0
the,0,0
period,0,0
end,0,0
Sept,0,0
.,0,0
another,0,0
contradictory,0,0
message,0,0
come,0,0
from,0,0
Businessland,0,0
Inc.,0,0
",",0,0
a,0,0
computer,0,0
retailer,0,0
.,0,0
in,0,0
July,0,0
",",0,0
the,0,0
company,0,0
report,1,0
that,0,0
boom,0,0
sale,0,0
of,0,1
new,0,0
personal,0,0
computer,0,0
from,0,0
Apple,0,0
and,0,0
IBM,0,0
have,0,0
result,0,0
in,0,0
net,0,0
income,0,0
more,0,0
than,0,0
double,0,0
for,0,0
its,0,0
fourth,0,0
quarter,0,0
end,0,0
June,0,0
30,0,0
to,0,0
$,0,0
7.4,0,0
million,0,0
",",0,0
or,0,0
23,0,0
cent,0,0
a,0,0
share,0,0
.,0,0
this,0,0
month,0,0
",",0,0
however,0,0
",",0,0
Businessland,0,0
warn,1,0
investor,0,0
that,0,0
result,0,0
for,0,0
its,0,0
first,0,0
quarter,0,0
end,0,0
Sept.,0,0
30,0,0
have,0,0
not,0,0
meet,0,0
expectation,0,0
.,0,0
the,0,0
company,0,0
say,1,1
it,0,0
expect,0,0
earning,0,0
of,0,1
14,0,0
to,0,0
17,0,0
cent,0,0
a,0,0
share,0,0
",",0,0
down,0,0
from,0,0
25,0,0
cent,0,0
a,0,0
share,0,0
in,0,0
the,0,0
year-earlier,0,0
period,0,0
.,0,0
while,0,0
the,0,0
earning,0,0
picture,0,0
confuse,0,0
",",0,0
observer,0,0
say,1,1
the,0,0
major,0,0
force,0,0
expect,0,0
to,0,0
shape,0,0
the,0,0
industry,0,0
in,0,0
the,0,0
come,0,0
year,0,0
be,0,0
clearer,0,0
.,0,0
company,0,0
will,0,0
continue,0,0
to,0,0
war,0,0
over,0,0
standard,0,0
.,0,0
in,0,0
computer,0,0
publishing,0,0
",",0,0
a,0,0
battle,0,0
over,0,0
typeface,0,0
be,0,0
hurt,0,0
Adobe,0,0
Systems,0,0
Inc.,0,0
",",0,0
which,0,0
sell,0,0
software,0,0
that,0,0
controls,0,0
the,0,0
image,0,0
produce,0,0
by,0,0
printer,0,0
and,0,0
display,0,0
.,0,0
until,0,0
recently,0,0
",",0,0
Adobe,0,0
have,0,0
a,0,0
lock,0,0
on,0,1
the,0,0
market,0,0
for,0,0
image,0,0
software,0,0
",",0,0
but,0,0
last,0,0
month,0,0
Apple,0,0
",",0,0
Adobe,0,0
's,0,0
biggest,0,0
customer,0,0
",",0,0
and,0,0
Microsoft,0,0
rebel,0,0
.,0,0
now,0,0
the,0,0
two,0,0
firm,0,0
be,0,0
collaborate,0,0
on,0,1
a,0,0
alternative,0,0
to,0,0
Adobe,0,0
's,0,0
approach,0,0
",",0,0
and,0,0
analyst,0,0
say,1,1
they,0,0
be,0,0
likely,0,0
to,0,0
carry,0,0
IBM,0,0
",",0,0
the,0,0
biggest,0,0
seller,0,0
of,0,1
personal,0,0
computer,0,0
",",0,0
along,0,0
with,0,0
they,0,0
.,0,0
the,0,0
short-term,0,0
outlook,0,0
for,0,0
Adobe,0,0
's,0,0
business,0,0
",",0,0
however,0,0
",",0,0
appear,0,0
strong,0,0
.,0,0
the,0,0
company,0,0
be,0,0
begin,0,0
to,0,0
ship,0,0
a,0,0
new,0,0
software,0,0
program,0,0
that,0,0
be,0,0
be,0,0
herald,0,0
as,0,0
a,0,0
boon,0,0
for,0,0
owner,0,0
of,0,1
low-end,0,0
printer,0,0
sell,0,0
by,0,0
Apple,0,0
.,0,0
the,0,0
program,0,0
be,0,0
aim,0,0
at,0,0
improve,0,0
the,0,0
quality,0,0
of,0,1
print,0,0
material,0,0
.,0,0
John,0,0
Warnock,0,0
",",0,0
Adobe,0,0
's,0,0
chief,0,0
executive,0,0
officer,0,0
",",0,0
say,1,1
the,0,0
Mountain,0,0
View,0,0
",",0,0
Calif.,0,0
",",0,0
company,0,0
have,0,0
be,0,0
receive,0,0
"1,000",0,0
call,0,0
a,0,0
day,0,0
about,0,0
the,0,0
product,0,0
since,0,0
it,0,0
be,0,0
demonstrate,0,0
at,0,0
a,0,0
computer,0,0
publishing,0,0
conference,0,0
several,0,0
week,0,0
ago,0,0
.,0,0
meanwhile,0,0
",",0,0
competition,0,0
between,0,0
various,0,0
operating,0,0
system,0,0
",",0,0
which,0,0
control,0,0
the,0,0
basic,0,0
function,0,0
of,0,1
a,0,0
computer,0,0
",",0,0
spell,0,0
trouble,0,0
for,0,0
software,0,0
firm,0,0
generally,0,0
.,0,0
``,0,0
it,0,0
create,0,0
uncertainty,0,0
and,0,0
usually,0,0
slow,0,0
down,0,0
sale,0,0
",",0,0
'',0,0
say,1,1
Russ,0,0
Crabs,0,0
",",0,0
a,0,0
analyst,0,0
at,0,0
Soundview,0,0
Financial,0,0
Group,0,0
.,0,0
Mr.,0,0
Crabs,0,0
say,1,1
this,0,0
probably,0,0
be,0,0
behind,0,0
the,0,0
expect,0,0
weak,0,0
performance,0,0
of,0,1
Aldus,0,0
Corp.,0,0
",",0,0
maker,0,0
of,0,1
a,0,0
widely,0,0
use,0,0
computer,0,0
publishing,0,0
program,0,0
.,0,0
he,0,0
expect,1,0
Aldus,0,0
to,0,0
report,0,0
earning,0,0
of,0,1
21,0,0
cent,0,0
a,0,0
share,0,0
on,0,1
revenue,0,0
of,0,1
$,0,0
19.5,0,0
million,0,0
for,0,0
its,0,0
third,0,0
quarter,0,0
",",0,0
compare,0,0
with,0,0
earning,0,0
of,0,1
30,0,0
cent,0,0
a,0,0
share,0,0
on,0,1
revenue,0,0
of,0,1
20.4,0,0
million,0,0
in,0,0
the,0,0
year-earlier,0,0
period,0,0
.,0,0
Aldus,0,0
official,0,0
could,0,0
not,0,0
be,0,0
reach,0,0
for,0,0
comment,0,0
.,0,0
on,0,1
the,0,0
other,0,0
hand,0,0
",",0,0
the,0,0
battle,0,0
of,0,1
the,0,0
bus,0,0
be,0,0
expect,1,0
to,0,0
grow,0,0
increasingly,0,0
irrelevant,0,0
.,0,0
a,0,0
bus,0,0
be,0,0
the,0,0
data,0,0
highway,0,0
within,0,0
a,0,0
computer,0,0
.,0,0
IBM,0,0
be,0,0
back,0,0
one,0,0
type,0,0
of,0,1
bus,0,0
call,0,0
microchannel,0,0
",",0,0
while,0,0
the,0,0
nine,0,0
other,0,0
lead,0,0
computer,0,0
maker,0,0
",",0,0
include,0,0
H-P,0,0
and,0,0
Compaq,0,0
Computer,0,0
Corp.,0,0
",",0,0
have,0,0
choose,0,0
another,0,0
method,0,0
.,0,0
``,0,0
user,0,0
do,0,0
not,0,0
care,0,0
about,0,0
the,0,0
bus,0,0
",",0,0
'',0,0
say,1,1
daniel,0,0
Benton,0,0
",",0,0
a,0,0
analyst,0,0
at,0,0
Goldman,0,0
",",0,0
Sachs,0,0
&amp;,0,0
Co,0,0
.,0,0
he,0,0
say,1,1
Apple,0,0
's,0,0
family,0,0
of,0,1
Macintosh,0,0
computer,0,0
",",0,0
for,0,0
instance,0,0
",",0,0
use,0,0
four,0,0
different,0,0
bus,0,0
``,0,0
and,0,0
no,0,0
one,0,0
seem,0,0
to,0,0
mind,0,0
.,0,0
'',0,0
the,0,0
gap,0,0
between,0,0
winner,0,0
and,0,0
laggard,0,0
will,0,0
grow,0,0
.,0,0
in,0,0
personal,0,0
computer,0,0
",",0,0
Apple,0,0
",",0,0
Compaq,0,0
and,0,0
IBM,0,0
be,0,0
expect,1,0
to,0,0
tighten,0,0
they,0,0
hold,0,0
on,0,1
they,0,0
business,0,0
.,0,0
at,0,0
the,0,0
same,0,0
time,0,0
",",0,0
second-tier,0,0
firm,0,0
will,0,0
continue,0,0
to,0,0
lose,0,0
ground,0,0
.,0,0
some,0,0
lagging,0,0
competitor,0,0
even,0,0
may,0,0
leave,0,0
the,0,0
personal,0,0
computer,0,0
business,0,0
altogether,0,0
.,0,0
wyse,0,0
technology,0,0
",",0,0
for,0,0
instance,0,0
",",0,0
be,0,0
consider,0,0
a,0,0
candidate,0,0
to,0,0
sell,0,0
its,0,0
troubled,0,0
operation,0,0
.,0,0
``,0,0
Wyse,0,0
have,0,0
do,0,0
well,0,0
establish,0,0
a,0,0
distribution,0,0
business,0,0
",",0,0
but,0,0
they,0,0
have,0,0
not,0,0
deliver,0,0
product,0,0
that,0,0
sell,0,0
",",0,0
'',0,0
say,1,1
Kimball,0,0
Brown,0,0
",",0,0
a,0,0
analyst,0,0
at,0,0
Prudential-Bache,0,0
Securities,0,0
.,0,0
Mr.,0,0
Brown,0,0
estimate,1,0
Wyse,0,0
",",0,0
whose,0,0
terminal,0,0
business,0,0
be,0,0
strong,0,0
",",0,0
will,0,0
report,0,0
a,0,0
loss,0,0
of,0,1
12,0,0
cent,0,0
a,0,0
share,0,0
for,0,0
its,0,0
quarter,0,0
end,0,0
Sept,0,0
.,0,0
personal-computer,0,0
maker,0,0
will,0,0
continue,0,0
to,0,0
eat,0,0
away,0,0
at,0,0
the,0,0
business,0,0
of,0,1
more,0,0
traditional,0,0
computer,0,0
firm,0,0
.,0,0
ever-more,0,0
powerful,0,0
desk-top,0,0
computer,0,0
",",0,0
design,0,0
with,0,0
one,0,0
or,0,0
more,0,0
microprocessor,0,0
as,0,0
they,0,0
``,0,0
brain,0,0
",",0,0
'',0,0
be,0,0
expect,1,0
to,0,0
increasingly,0,0
take,0,0
on,0,1
function,0,0
carry,0,0
out,0,0
by,0,0
more,0,0
expensive,0,0
minicomputer,0,0
and,0,0
mainframe,0,0
.,0,0
``,0,0
the,0,0
guy,0,0
that,0,0
make,0,0
traditional,0,0
hardware,0,0
be,0,0
really,0,0
be,0,0
obsolet,0,0
by,0,0
microprocessor-based,0,0
machine,0,0
",",0,0
'',0,0
say,1,1
Mr.,0,0
Benton,0,0
.,0,0
as,0,0
a,0,0
result,0,0
of,0,1
this,0,0
trend,0,0
",",0,0
longtime,0,0
powerhouse,0,0
H-P,0,0
",",0,0
IBM,0,0
and,0,0
digital,0,0
equipment,0,0
Corp.,0,0
be,0,0
scramble,0,0
to,0,0
counterattack,0,0
with,0,0
microprocessor-based,0,0
system,0,0
of,0,1
they,0,0
own,0,0
.,0,0
but,0,0
they,0,0
will,0,0
have,0,0
to,0,0
act,0,0
quickly,0,0
.,0,0
Mr.,0,0
Benton,0,0
expect,1,0
Compaq,0,0
to,0,0
unveil,0,0
a,0,0
family,0,0
of,0,1
high-end,0,0
personal,0,0
computer,0,0
later,0,0
this,0,0
year,0,0
that,0,0
be,0,0
powerful,0,0
enough,0,0
to,0,0
serve,0,0
as,0,0
the,0,0
hub,0,0
for,0,0
communication,0,0
within,0,0
large,0,0
network,0,0
of,0,1
desk-top,0,0
machine,0,0
.,0,0
a,0,0
raft,0,0
of,0,1
new,0,0
computer,0,0
company,0,0
also,0,0
have,0,0
target,0,0
this,0,0
``,0,0
server,0,0
'',0,0
market,0,0
.,0,0
population,0,0
drain,0,0
end,0,0
for,0,0
Midwestern,0,0
States,0,0
IOWA,0,0
be,0,0
make,0,0
a,0,0
comeback,0,0
.,0,0
so,0,0
be,0,0
Indiana,0,0
",",0,0
Ohio,0,0
and,0,0
Michigan,0,0
.,0,0
the,0,0
population,0,0
of,0,1
all,0,0
four,0,0
state,0,0
be,0,0
on,0,1
the,0,0
upswing,0,0
",",0,0
accord,0,0
to,1,0
new,0,0
Census,0,0
Bureau,0,0
estimate,0,0
",",0,0
follow,0,0
decline,0,0
throughout,0,0
the,0,0
early,0,0
1980,0,0
.,0,0
the,0,0
gain,0,0
",",0,0
to,0,0
be,0,0
sure,0,0
",",0,0
be,0,0
rather,0,0
small,0,0
.,0,0
Iowa,0,0
",",0,0
for,0,0
instance,0,0
",",0,0
see,0,1
its,0,0
population,0,0
grow,0,0
by,0,0
"11,000",0,0
people,0,0
",",0,0
or,0,0
0.4,0,0
%,0,0
",",0,0
between,0,0
1987,0,0
and,0,0
1988,0,0
",",0,0
the,0,0
Census,0,0
Bureau,0,0
say,1,1
.,0,0
still,0,0
",",0,0
even,0,0
that,0,0
modest,0,0
increase,0,0
be,0,0
good,0,0
news,0,0
for,0,0
a,0,0
state,0,0
that,0,0
have,0,0
not,0,0
grow,0,0
at,0,0
all,0,0
since,0,0
1981,0,0
.,0,0
between,0,0
1987,0,0
and,0,0
1988,0,0
",",0,0
North,0,0
Dakota,0,0
be,0,0
the,0,0
only,0,0
state,0,0
in,0,0
the,0,0
Midwest,0,0
to,0,0
lose,0,0
population,0,0
",",0,0
a,0,0
loss,0,0
of,0,1
"4,000",0,0
people,0,0
.,0,0
six,0,0
of,0,1
the,0,0
12,0,0
midwestern,0,0
state,0,0
have,0,0
be,0,0
grow,0,0
steadily,0,0
since,0,0
1980,0,0
--,0,0
Illinois,0,0
",",0,0
Kansas,0,0
",",0,0
Minnesota,0,0
",",0,0
Missouri,0,0
",",0,0
South,0,0
Dakota,0,0
and,0,0
Wisconsin,0,0
.,0,0
the,0,0
Northeast,0,0
have,0,0
be,0,0
hold,0,0
its,0,0
own,0,0
in,0,0
the,0,0
population,0,0
race,0,0
.,0,0
Seven,0,0
of,0,1
nine,0,0
state,0,0
have,0,0
grow,0,0
each,0,0
year,0,0
since,0,0
1980,0,0
",",0,0
include,0,0
New,0,0
York,0,0
",",0,0
which,0,0
lose,0,0
4,0,0
%,0,0
of,0,1
its,0,0
population,0,0
during,0,0
the,0,0
1970,0,0
.,0,0
and,0,0
although,0,0
Pennsylvania,0,0
and,0,0
Massachusetts,0,0
suffer,0,0
slight,0,0
decline,0,0
earlier,0,0
in,0,0
the,0,0
decade,0,0
",",0,0
they,0,0
be,0,0
grow,0,0
again,0,0
.,0,0
at,0,0
the,0,0
same,0,0
time,0,0
",",0,0
several,0,0
state,0,0
in,0,0
the,0,0
South,0,0
and,0,0
West,0,0
have,0,0
have,0,0
they,0,0
own,0,0
population,0,0
turnaround,0,0
.,0,0
Seven,0,0
state,0,0
that,0,0
grow,0,0
in,0,0
the,0,0
early,0,0
1980,0,0
be,0,0
now,0,0
lose,0,0
population,0,0
--,0,0
West,0,0
Virginia,0,0
",",0,0
Mississippi,0,0
",",0,0
Louisiana,0,0
",",0,0
Oklahoma,0,0
",",0,0
Montana,0,0
",",0,0
Wyoming,0,0
and,0,0
Alaska,0,0
.,0,0
overall,0,0
",",0,0
though,0,0
",",0,0
the,0,0
South,0,0
and,0,0
West,0,0
still,0,0
outpace,0,0
the,0,0
Northeast,0,0
and,0,0
Midwest,0,0
",",0,0
and,0,0
fast-grow,0,0
state,0,0
like,0,0
Florida,0,0
and,0,0
California,0,0
ensure,0,0
that,0,0
the,0,0
pattern,0,0
will,0,0
continue,0,0
.,0,0
but,0,0
the,0,0
growth,0,0
gap,0,0
between,0,0
the,0,0
Sun,0,0
Belt,0,0
and,0,0
other,0,0
region,0,0
have,0,0
clearly,0,0
start,0,0
narrow,0,0
.,0,0
more,0,0
elderly,0,0
maintain,0,0
they,0,0
Independence,0,0
thank,0,0
to,0,0
modern,0,0
medicine,0,0
",",0,0
more,0,0
couple,0,0
be,0,0
grow,0,0
old,0,0
together,0,0
.,0,0
and,0,0
even,0,0
after,0,0
lose,0,0
a,0,0
spouse,0,0
",",0,0
more,0,0
of,0,1
the,0,0
elderly,0,0
be,0,0
stay,0,0
independent,0,0
.,0,0
a,0,0
new,0,0
Census,0,0
Bureau,0,0
study,0,0
of,0,1
the,0,0
noninstitutionalize,0,0
population,0,0
show,1,0
that,0,0
64,0,0
%,0,0
of,0,1
people,0,0
aged,0,0
65,0,0
to,0,0
74,0,0
be,0,0
live,0,0
with,0,0
a,0,0
spouse,0,0
in,0,0
1988,0,0
",",0,0
up,0,0
from,0,0
59,0,0
%,0,0
in,0,0
1970,0,0
.,0,0
this,0,0
do,0,0
not,0,0
mean,0,0
they,0,0
be,0,0
less,0,0
likely,0,0
to,0,0
live,0,0
alone,0,0
",",0,0
however,0,0
.,0,0
that,0,0
share,0,0
have,0,0
remain,0,0
at,0,0
about,0,0
24,0,0
%,0,0
since,0,0
1970,0,0
.,0,0
what,0,0
have,0,0
change,0,0
be,0,0
that,0,0
more,0,0
of,0,1
the,0,0
young,0,0
elderly,0,0
be,0,0
live,0,0
with,0,0
spouse,0,0
rather,0,0
than,0,0
with,0,0
other,0,0
relative,0,0
",",0,0
such,0,0
as,0,0
child,0,0
.,0,0
in,0,0
1988,0,0
",",0,0
10,0,0
%,0,0
of,0,1
those,0,0
aged,0,0
65,0,0
to,0,0
74,0,0
live,0,0
with,0,0
relative,0,0
other,0,0
than,0,0
spouse,0,0
",",0,0
down,0,0
from,0,0
15,0,0
%,0,0
in,0,0
1970,0,0
.,0,0
as,0,0
people,0,0
get,0,0
even,0,0
older,0,0
",",0,0
many,0,0
become,0,0
widow,0,0
.,0,0
but,0,0
even,0,0
among,0,0
those,0,0
aged,0,0
75,0,0
and,0,0
older,0,0
",",0,0
the,0,0
share,0,0
live,0,0
with,0,0
a,0,0
spouse,0,0
rise,0,0
slightly,0,0
",",0,0
to,0,0
40,0,0
%,0,0
in,0,0
1988,0,0
from,0,0
38,0,0
%,0,0
in,0,0
1970,0,0
.,0,0
like,0,0
they,0,0
younger,0,0
counterpart,0,0
",",0,0
the,0,0
older,0,0
elderly,0,0
be,0,0
less,0,0
likely,0,0
to,0,0
live,0,0
with,0,0
other,0,0
relative,0,0
.,0,0
only,0,0
17,0,0
%,0,0
of,0,1
those,0,0
aged,0,0
75,0,0
and,0,0
older,0,0
live,0,0
with,0,0
relative,0,0
other,0,0
than,0,0
spouse,0,0
in,0,0
1988,0,0
",",0,0
down,0,0
from,0,0
26,0,0
%,0,0
in,0,0
1970,0,0
.,0,0
the,0,0
likelihood,0,0
of,0,1
live,0,0
alone,0,0
beyond,0,0
the,0,0
age,0,0
of,0,1
75,0,0
have,0,0
increase,0,0
to,0,0
40,0,0
%,0,0
from,0,0
32,0,0
%,0,0
.,0,0
more,0,0
people,0,0
be,0,0
remain,0,0
independent,0,0
longer,0,0
presumably,0,0
because,0,0
they,0,0
be,0,0
better,0,0
off,0,0
physically,0,0
and,0,0
financially,0,0
.,0,0
career,0,0
count,0,0
most,0,0
for,0,0
the,0,0
Well-to-Do,0,0
many,0,0
affluent,0,0
people,0,0
place,0,0
personal,0,0
success,0,0
and,0,0
money,0,0
above,0,0
family,0,0
.,0,0
at,0,0
least,0,0
that,0,0
be,0,0
what,0,0
a,0,0
survey,0,0
by,0,0
Ernst,0,0
&amp;,0,0
Young,0,0
and,0,0
Yankelovich,0,0
",",0,0
Clancy,0,0
",",0,0
Shulman,0,0
indicate,1,0
.,0,0
two-third,0,0
of,0,1
respondent,0,0
say,0,1
they,0,0
strongly,0,0
feel,0,0
the,0,0
need,0,0
to,0,0
be,0,0
successful,0,0
in,0,0
they,0,0
job,0,0
",",0,0
while,0,0
fewer,0,0
than,0,0
half,0,0
say,0,1
they,0,0
strongly,0,0
feel,0,0
the,0,0
need,0,0
to,0,0
spend,0,0
more,0,0
time,0,0
with,0,0
they,0,0
family,0,0
.,0,0
be,0,0
successful,0,0
in,0,0
career,0,0
and,0,0
spend,0,0
the,0,0
money,0,0
they,0,0
make,0,0
be,0,0
top,0,0
priority,0,0
for,0,0
this,0,0
group,0,0
.,0,0
unlike,0,0
most,0,0
study,0,0
of,0,1
the,0,0
affluent,0,0
market,0,0
",",0,0
this,0,0
survey,0,0
exclude,0,0
the,0,0
super-rich,0,0
.,0,0
average,0,0
household,0,0
income,0,0
for,0,0
the,0,0
sample,0,0
be,0,0
$,0,0
"194,000",0,0
",",0,0
and,0,0
average,0,0
net,0,0
asset,0,0
be,0,0
report,0,0
as,0,0
$,0,0
"775,000",0,0
.,0,0
the,0,0
goal,0,0
be,0,0
to,0,0
learn,0,0
about,0,0
one,0,0
of,0,1
today,0,0
's,0,0
fastest-growing,0,0
income,0,0
group,0,0
",",0,0
the,0,0
upper-middle,0,0
class,0,0
.,0,0
although,0,0
they,0,0
represent,0,0
only,0,0
2,0,0
%,0,0
of,0,1
the,0,0
population,0,0
",",0,0
they,0,0
control,0,0
nearly,0,0
one-third,0,0
of,0,1
discretionary,0,0
income,0,0
.,0,0
across,0,0
the,0,0
board,0,0
",",0,0
these,0,0
consumer,0,0
value,1,0
quality,0,0
",",0,0
buy,0,0
what,0,0
they,0,0
like,0,0
rather,0,0
than,0,0
just,0,0
what,0,0
they,0,0
need,0,0
",",0,0
and,0,0
appreciate,1,0
product,0,0
that,0,0
be,0,0
distinctive,0,0
.,0,0
despite,0,0
they,0,0
considerable,0,0
income,0,0
and,0,0
asset,0,0
",",0,0
40,0,0
%,0,0
of,0,1
the,0,0
respondent,0,0
in,0,0
the,0,0
study,0,0
do,0,0
not,0,0
feel,0,0
financially,0,0
secure,0,0
",",0,0
and,0,0
one-fourth,0,0
do,0,0
not,0,0
feel,0,0
that,0,0
they,0,0
have,0,0
make,0,0
it,0,0
.,0,0
twenty,0,0
percent,0,0
do,0,0
not,0,0
even,0,0
feel,1,0
they,0,0
be,0,0
financially,0,0
well,0,0
off,0,0
.,0,0
many,0,0
of,0,1
the,0,0
affluent,0,0
be,0,0
not,0,0
comfortable,0,0
with,0,0
themselves,0,0
",",0,0
either,0,0
.,0,0
about,0,0
40,0,0
%,0,0
do,0,0
not,0,0
feel,1,0
they,0,0
be,0,0
more,0,0
able,0,0
than,0,0
other,0,0
.,0,0
while,0,0
twothird,0,0
feel,0,0
some,0,0
guilt,0,0
about,0,0
be,0,0
affluent,0,0
",",0,0
only,0,0
25,0,0
%,0,0
give,0,0
$,0,0
"2,500",0,0
or,0,0
more,0,0
to,0,0
charity,0,0
each,0,0
year,0,0
.,0,0
thirty-five,0,0
percent,0,0
attend,0,0
religious,0,0
service,0,0
regularly,0,0
;,0,0
at,0,0
the,0,0
same,0,0
time,0,0
",",0,0
60,0,0
%,0,0
feel,1,0
that,0,0
in,0,0
life,0,0
one,0,0
sometimes,0,0
have,0,0
to,0,0
compromise,0,0
one,0,0
's,0,0
principle,0,0
.,0,0
odd,0,0
and,0,0
end,0,0
the,0,0
number,0,0
of,0,1
woman,0,0
and,0,0
minority,0,0
who,0,0
hold,0,0
job,0,0
in,0,0
top,0,0
management,0,0
in,0,0
the,0,0
nation,0,0
's,0,0
largest,0,0
bank,0,0
have,0,0
more,0,0
than,0,0
double,0,0
since,0,0
1978,0,0
.,0,0
the,0,0
American,0,0
Bankers,0,0
Association,0,0
say,1,1
that,0,0
woman,0,0
make,0,0
up,0,0
47,0,0
%,0,0
of,0,1
official,0,0
and,0,0
manager,0,0
in,0,0
the,0,0
top,0,0
50,0,0
bank,0,0
",",0,0
up,0,0
from,0,0
33,0,0
%,0,0
in,0,0
1978,0,0
.,0,0
the,0,0
share,0,0
of,0,1
minority,0,0
in,0,0
those,0,0
position,0,0
have,0,0
rise,0,0
to,0,0
16,0,0
%,0,0
from,0,0
12,0,0
%,0,0
...,0,0
.,0,0
per-capita,0,0
personal,0,0
income,0,0
in,0,0
the,0,0
U.S.,0,0
grow,0,0
faster,0,0
than,0,0
inflation,0,0
last,0,0
year,0,0
",",0,0
accord,0,0
to,1,0
the,0,0
Bureau,0,0
of,0,1
Economic,0,0
Analysis,0,0
.,0,0
the,0,0
amount,0,0
of,0,1
income,0,0
divvy,0,0
up,0,0
for,0,0
each,0,0
man,0,0
",",0,0
woman,0,0
and,0,0
child,0,0
be,0,0
$,0,0
"16,489",0,0
in,0,0
1988,0,0
",",0,0
up,0,0
6.6,0,0
%,0,0
from,0,0
$,0,0
"15,472",0,0
in,0,0
1987,0,0
.,0,0
per,0,0
capita,0,0
personal,0,0
income,0,0
range,0,0
from,0,0
$,0,0
"11,116",0,0
in,0,0
Mississippi,0,0
to,0,0
$,0,0
"23,059",0,0
in,0,0
Connecticut,0,0
...,0,0
.,0,0
there,0,0
be,0,0
13.1,0,0
million,0,0
student,0,0
in,0,0
college,0,0
this,0,0
fall,0,0
",",0,0
up,0,0
2,0,0
%,0,0
from,0,0
1988,0,0
",",0,0
the,0,0
National,0,0
Center,0,0
for,0,0
Education,0,0
Statistics,0,0
estimate,1,0
.,0,0
about,0,0
54,0,0
%,0,0
be,0,0
woman,0,0
",",0,0
and,0,0
44,0,0
%,0,0
be,0,0
part-time,0,0
student,0,0
.,0,0
this,0,0
small,0,0
Dallas,0,0
suburb,0,0
's,0,0
get,0,0
trouble,0,0
.,0,0
trouble,0,0
with,0,0
a,0,0
capital,0,0
T,0,0
and,0,0
that,0,0
rhyme,0,0
with,0,0
p,0,0
and,0,0
that,0,0
stand,0,0
for,0,0
pool,0,0
.,0,0
more,0,0
than,0,0
30,0,0
year,0,0
ago,0,0
",",0,0
Prof.,0,0
Harold,0,0
Hill,0,0
",",0,0
the,0,0
con,0,0
man,0,0
in,0,0
Meredith,0,0
Willson,0,0
's,0,0
``,0,0
the,0,0
Music,0,0
man,0,0
",",0,0
'',0,0
warn,1,0
the,0,0
citizen,0,0
of,0,1
River,0,0
City,0,0
