lemma,cue_label,baseline
closing,0,0
message,0,0
in,0,0
the,0,0
race,0,0
",",0,0
Mr.,0,0
Trump,0,0
instead,0,0
begin,0,0
by,0,0
threaten,1,0
to,0,0
sue,0,0
the,0,0
woman,0,0
who,0,0
have,0,0
come,0,0
forward,0,0
to,0,0
say,0,1
that,0,0
he,0,0
have,0,0
sexually,0,0
assault,0,0
they,0,0
.,0,0
campaign,0,0
on,0,0
Sunday,0,0
in,0,0
Florida,0,0
",",0,0
where,0,0
early,0,0
voting,0,0
be,0,0
set,0,0
to,0,0
begin,0,0
in,0,0
most,0,0
county,0,0
on,0,0
Monday,0,0
",",0,0
Mr.,0,0
Trump,0,0
attack,1,0
Mrs.,0,0
Clinton,0,0
's,0,0
national,0,0
security,0,0
record,0,0
",",0,0
but,0,0
swerf,0,0
repeatedly,0,0
from,0,0
he,0,0
script,0,0
.,0,0
at,0,0
one,0,0
point,0,0
",",0,0
he,0,0
suggest,1,0
that,0,0
the,0,0
american-backed,0,0
offensive,0,0
to,0,0
retake,0,0
Mosul,0,0
",",0,0
Iraq,0,0
",",0,0
from,0,0
the,0,0
Islamic,0,0
State,0,0
be,0,0
merely,0,0
a,0,0
effort,0,0
by,0,0
President,0,0
Obama,0,0
to,0,0
``,0,0
show,0,0
what,0,0
a,0,0
tough,0,0
guy,0,0
he,0,0
be,0,0
before,0,0
the,0,0
election,0,0
.,0,0
'',0,0
and,0,0
Mr.,0,0
Trump,0,0
appear,0,0
to,0,0
acknowledge,1,1
the,0,0
grow,0,0
separation,0,0
between,0,0
he,0,0
and,0,0
other,0,0
Republicans,0,0
",",0,0
even,0,0
as,0,0
he,0,0
ask,1,0
voter,0,0
to,0,0
elect,0,0
a,0,0
friendly,0,0
Congress,0,0
and,0,0
help,0,0
he,0,0
``,0,0
re-elect,0,0
Republicans,0,0
all,0,0
over,0,0
the,0,0
place,0,0
.,0,0
'',0,0
``,0,0
I,0,0
hope,0,0
they,0,0
help,0,0
I,0,0
",",0,0
too,0,0
",",0,0
'',0,0
Mr.,0,0
Trump,0,0
say,1,1
in,0,0
Naples,0,0
",",0,0
Fla.,0,0
``,0,0
it,0,0
would,0,0
be,0,0
nice,0,0
if,0,0
they,0,0
help,0,0
we,0,0
",",0,0
too,0,0
",",0,0
right,0,0
?,0,0
to,0,0
enact,0,0
my,0,0
first,0,0
100,0,0
day,0,0
.,0,0
'',0,0
while,0,0
there,0,0
be,0,0
two,0,0
week,0,0
of,0,1
campaigning,0,0
leave,0,0
in,0,0
the,0,0
race,0,0
",",0,0
the,0,0
window,0,0
for,0,0
Mr.,0,0
Trump,0,0
to,0,0
resurrect,0,0
he,0,0
candidacy,0,0
grow,0,0
slimmer,0,0
by,0,0
the,0,0
day,0,0
",",0,0
now,0,0
that,0,0
voting,0,0
be,0,0
underway,0,0
in,0,0
a,0,0
number,0,0
of,0,1
important,0,0
state,0,0
.,0,0
Mrs.,0,0
Clinton,0,0
be,0,0
expect,1,0
to,0,0
spend,0,0
two,0,0
day,0,0
this,0,0
week,0,0
in,0,0
Florida,0,0
",",0,0
and,0,0
to,0,0
return,0,0
to,0,0
North,0,0
Carolina,0,0
for,0,0
a,0,0
event,0,0
with,0,0
Michelle,0,0
Obama,0,0
",",0,0
the,0,0
first,0,0
lady,0,0
",",0,0
in,0,0
a,0,0
bid,0,0
to,0,0
lock,0,0
down,0,0
two,0,0
state,0,0
without,0,0
which,0,0
Mr.,0,0
Trump,0,0
have,0,0
no,0,0
realistic,0,0
route,0,0
to,0,0
the,0,0
White,0,0
House,0,0
.,0,0
she,0,0
campaign,0,0
have,0,0
deploy,0,0
surrogate,0,0
across,0,0
the,0,0
map,0,0
",",0,0
include,0,0
in,0,0
Republican-leaning,0,0
state,0,0
like,0,0
Arizona,0,0
",",0,0
where,0,0
former,0,0
Representative,0,0
Gabrielle,0,0
Giffords,0,0
and,0,0
she,0,0
husband,0,0
",",0,0
Mark,0,0
Kelly,0,0
-,0,0
lead,0,0
gun-control,0,0
advocate,0,0
who,0,0
have,0,0
strongly,0,0
back,1,0
Mrs.,0,0
Clinton,0,0
-,0,0
be,0,0
headline,0,0
a,0,0
get-out-the-vote,0,0
event,0,0
on,0,0
Sunday,0,0
in,0,0
Tucson,0,0
.,0,0
Mr.,0,0
Kelly,0,0
say,1,1
Arizona,0,0
have,0,0
become,0,0
a,0,0
``,0,0
winnable,0,0
state,0,0
'',0,0
for,0,0
Mrs.,0,0
Clinton,0,0
",",0,0
but,0,0
say,1,1
Democrats,0,0
could,0,0
not,0,0
take,0,0
anything,0,0
for,0,0
grant,0,0
.,0,0
``,0,0
it,0,0
be,0,0
not,0,0
over,0,0
by,0,0
any,0,0
stretch,0,0
",",0,0
'',0,0
Mr.,0,0
Kelly,0,0
",",0,0
a,0,0
retire,0,0
astronaut,0,0
",",0,0
say,1,1
in,0,0
a,0,0
interview,0,0
.,0,0
``,0,0
strange,0,0
thing,0,0
can,0,0
happen,0,0
in,0,0
election,0,0
",",0,0
and,0,0
polling,0,0
number,0,0
can,0,0
move,0,0
very,0,0
fast,0,0
",",0,0
and,0,0
people,0,0
can,0,0
get,0,0
complacent,0,0
.,0,0
'',0,0
at,0,0
a,0,0
Raleigh,0,0
church,0,0
a,0,0
few,0,0
hour,0,0
earlier,0,0
",",0,0
Mrs.,0,0
Clinton,0,0
appear,0,0
with,0,0
a,0,0
group,0,0
of,0,1
mother,0,0
who,0,0
have,0,0
lose,0,0
they,0,0
child,0,0
through,0,0
gun,0,0
violence,0,0
or,0,0
interaction,0,0
with,0,0
the,0,0
police,0,0
",",0,0
to,0,0
deliver,1,0
much,0,0
the,0,0
same,0,0
message,0,0
.,0,0
Geneva,0,0
Reed-Veal,0,0
",",0,0
whose,0,0
daughter,0,0
",",0,0
Sandra,0,0
bland,0,0
",",0,0
die,0,0
in,0,0
a,0,0
Texas,0,0
jail,0,0
after,0,0
a,0,0
traffic,0,0
stop,0,0
last,0,0
year,0,0
",",0,0
call,0,0
on,1,0
the,0,0
congregation,0,0
to,0,0
make,0,0
its,0,0
voice,0,0
hear,0,0
at,0,0
the,0,0
poll,0,0
.,0,0
``,0,0
if,0,0
you,0,0
decide,0,0
not,0,0
to,0,0
vote,0,0
",",0,0
'',0,0
Ms.,0,0
Reed-Veal,0,0
say,1,1
",",0,0
``,0,0
shut,0,0
you,0,0
mouth,0,0
.,0,0
'',0,0
make,0,0
sense,0,0
of,0,1
AT&amp;T,0,0
's,0,0
bid,0,0
for,0,0
Time,0,0
Warner,0,0
;,0,0
DealBook,0,0
.,0,0
abstract,0,0
.,0,0
the,0,0
propose,1,0
$,0,0
85,0,0
billion,0,0
merger,0,0
face,0,0
tough,0,0
regulatory,0,0
scrutiny,0,0
",",0,0
but,0,0
the,0,0
potential,0,0
to,0,0
challenge,0,0
cable,0,0
company,0,0
may,0,0
make,0,0
a,0,0
compelling,0,0
case,0,0
.,0,0
full,0,0
text,0,0
.,0,0
``,0,0
you,0,0
have,0,0
a,0,0
lot,0,0
of,0,1
people,0,0
say,0,1
you,0,0
should,0,0
have,0,0
combine,0,0
a,0,0
donkey,0,0
with,0,0
a,0,0
rabbit,0,0
and,0,0
get,0,0
a,0,0
fly,0,0
unicorn,0,0
.,0,0
'',0,0
that,0,0
be,0,0
how,0,0
Jeffrey,0,0
Bewkes,0,0
",",0,0
the,0,0
chief,0,0
executive,0,0
of,0,1
Time,0,0
Warner,0,0
",",0,0
once,0,0
describe,1,0
he,0,0
company,0,0
's,0,0
colossal,0,0
failure,0,0
of,0,1
a,0,0
merger,0,0
with,0,0
AOL,0,0
.,0,0
he,0,0
spend,0,0
the,0,0
last,0,0
decade,0,0
dismantle,0,0
much,0,0
of,0,1
he,0,0
company,0,0
in,0,0
the,0,0
name,0,0
of,0,1
``,0,0
focus,0,0
",",0,0
'',0,0
spin,0,0
off,0,0
he,0,0
cable,0,0
business,0,0
and,0,0
magazine,0,0
empire,0,0
.,0,0
and,0,0
yet,0,0
over,0,0
the,0,0
weekend,0,0
Mr.,0,0
Bewkes,0,0
agree,1,0
to,0,0
sell,0,0
Time,0,0
Warner,0,0
to,0,0
AT&amp;T,0,0
for,0,0
$,0,0
85,0,0
billion,0,0
in,0,0
a,0,0
deal,0,0
that,0,0
",",0,0
if,0,0
approve,1,0
by,0,0
regulator,0,0
",",0,0
will,0,0
vastly,0,0
reshape,0,0
the,0,0
media,0,0
and,0,0
telecommunication,0,0
world,0,0
-,0,0
and,0,0
ultimately,0,0
the,0,0
way,0,0
Americans,0,0
will,0,0
consume,0,0
and,0,0
pay,0,0
for,0,0
they,0,0
favorite,0,0
television,0,0
show,0,0
.,0,0
there,0,0
be,0,0
a,0,0
good,0,0
reason,0,0
that,0,0
Mr.,0,0
Bewkes,0,0
have,0,0
be,0,0
skeptical,0,0
of,1,1
big,0,0
merger,0,0
that,0,0
combine,0,0
distribution,0,0
and,0,0
content,0,0
:,0,0
they,0,0
be,0,0
complex,0,0
and,0,0
hard,0,0
to,0,0
make,0,0
successful,0,0
",",0,0
and,0,0
they,0,0
invariably,0,0
face,0,0
enormous,0,0
headwind,0,0
from,0,0
regulator,0,0
",",0,0
who,0,0
will,0,0
undoubtedly,0,0
tie,0,0
they,0,0
hand,0,0
in,0,0
a,0,0
effort,0,0
to,0,0
protect,0,0
consumer,0,0
from,0,0
anti-competitive,0,0
behavior,0,0
.,0,0
``,0,0
let,0,0
's,0,0
be,0,0
honest,0,0
",",0,0
price,0,0
be,0,0
not,0,0
go,0,0
to,0,0
go,0,0
down,0,0
because,0,0
of,0,1
this,0,0
",",0,0
'',0,0
say,1,1
Rich,0,0
Greenfield,0,0
",",0,0
a,0,0
media,0,0
analyst,0,0
at,0,0
BTIG,0,0
Research,0,0
.,0,0
``,0,0
I,0,0
do,0,0
not,0,0
think,0,0
vertical,0,0
integration,0,0
lend,0,0
itself,0,0
to,0,0
consumer,0,0
benefit,0,0
.,0,0
'',0,0
already,0,0
",",0,0
Donald,0,0
J.,0,0
Trump,0,0
have,0,0
denounce,1,0
the,0,0
acquisition,0,0
and,0,0
say,1,1
",",0,0
``,0,0
we,0,0
will,0,0
look,0,0
at,0,0
break,0,0
this,0,0
deal,0,0
up,0,0
'',0,0
if,0,0
he,0,0
be,0,0
president,0,0
.,0,0
Tim,0,0
Kaine,0,0
",",0,0
Hillary,0,0
Clinton,0,0
's,0,0
vice-presidential,0,0
nominee,0,0
",",0,0
say,0,1
he,0,0
be,0,0
concerned,0,0
about,0,0
the,0,0
transaction,0,0
.,0,0
``,0,0
less,0,0
concentration,0,0
",",0,0
I,0,0
think,0,0
",",0,0
be,0,0
generally,0,0
helpful,0,0
",",0,0
especially,0,0
in,0,0
the,0,0
media,0,0
",",0,0
'',0,0
he,0,0
say,0,1
on,0,0
``,0,0
meet,0,0
the,0,0
Press,0,0
.,0,0
'',1,0
a,0,0
raft,0,0
of,0,1
consumer-protection,0,0
group,0,0
be,0,0
already,0,0
gird,0,0
for,0,0
a,0,0
fight,0,0
.,0,0
and,0,0
media,0,0
and,0,0
telecommunication,0,0
rival,0,0
be,0,0
hint,1,0
that,0,0
they,0,0
be,0,0
prepare,0,0
to,0,0
battle,0,0
the,0,0
deal,0,0
in,0,0
Washington,0,0
.,0,0
``,0,0
a,0,0
transaction,0,0
of,0,1
this,0,0
magnitude,0,0
obviously,0,0
warrant,0,0
very,0,0
close,0,0
regulatory,0,0
scrutiny,0,0
",",0,0
'',0,0
a,0,0
spokesman,0,0
for,0,0
Disney,0,0
say,1,1
.,0,0
the,0,0
worry,1,0
among,0,0
consumer,0,0
group,0,0
and,0,0
rival,0,0
",",0,0
of,0,1
course,0,0
",",0,0
be,0,0
that,0,0
for,0,0
AT&amp;T,0,0
to,0,0
make,0,0
the,0,0
deal,0,0
work,0,0
strategically,0,0
and,0,0
financially,0,0
-,0,0
the,0,0
company,0,0
be,0,0
pay,0,0
a,0,0
35,0,0
percent,0,0
premium,0,0
to,0,0
Time,0,0
Warner,0,0
's,0,0
stock,0,0
price,0,0
before,0,0
news,0,0
of,0,1
the,0,0
deal,0,0
break,0,0
last,0,0
week,0,0
-,0,0
it,0,0
be,0,0
go,0,0
to,0,0
use,0,0
Time,0,0
Warner,0,0
's,0,0
content,0,0
as,0,0
a,0,0
weapon,0,0
against,0,0
its,0,0
rival,0,0
by,0,0
raise,0,0
the,0,0
price,0,0
that,0,0
they,0,0
pay,0,0
for,0,0
carriage,0,0
of,0,1
channel,0,0
such,0,0
as,0,0
HBO,0,0
and,0,0
CNN,0,0
",",0,0
while,0,0
integrate,0,0
those,0,0
same,0,0
channel,0,0
into,0,0
new,0,0
AT&amp;T,0,0
offering,0,0
at,0,0
lower,0,0
price,0,0
.,0,0
Randall,0,0
Stephenson,0,0
",",0,0
AT&amp;T,0,0
's,0,0
chief,0,0
executive,0,0
",",0,0
dismiss,1,0
that,0,0
notion,0,0
in,0,0
a,0,0
interview,0,0
on,0,0
Sunday,0,0
",",0,0
call,1,0
it,0,0
``,0,0
illogical,0,0
'',0,0
and,0,0
say,1,1
he,0,0
want,0,0
to,0,0
``,0,0
dispel,0,0
'',0,0
such,0,0
a,0,0
idea,0,0
.,0,0
he,0,0
insist,1,0
he,0,0
have,0,0
no,0,0
intention,0,0
to,0,0
limit,0,0
Time,0,0
Warner,0,0
's,0,0
content,0,0
on,0,0
rival,0,0
system,0,0
and,0,0
that,0,0
``,0,0
it,0,0
do,0,0
not,0,0
make,0,0
business,0,0
sense,0,0
'',0,0
to,0,0
restrict,0,0
the,0,0
distribution,0,0
of,0,1
time,0,0
Warner,0,0
programming,0,0
.,0,0
instead,0,0
",",0,0
he,0,0
say,1,1
",",0,0
he,0,0
see,0,1
the,0,0
benefit,0,0
of,0,1
the,0,0
merger,0,0
come,0,0
from,0,0
the,0,0
additional,0,0
data,0,0
AT&amp;T,0,0
will,0,0
be,0,0
able,0,0
to,0,0
provide,0,0
to,0,0
Time,0,0
Warner,0,0
-,0,0
and,0,0
advertiser,0,0
-,0,0
about,0,0
what,0,0
consumer,0,0
be,0,0
watch,0,0
",",0,0
as,0,0
well,0,0
the,0,0
ability,0,0
to,0,0
create,0,0
specialize,0,0
",",0,0
interactive,0,0
programming,0,0
for,0,0
AT&amp;T,0,0
's,0,0
mobile,0,0
customer,0,0
that,0,0
he,0,0
expect,0,0
other,0,0
distributor,0,0
will,0,0
copy,0,0
.,0,0
still,0,0
",",0,0
he,0,0
suggest,1,0
that,0,0
he,0,0
ultimate,0,0
goal,0,0
be,0,0
to,0,0
create,0,0
a,0,0
wireless,0,0
network,0,0
use,0,0
next-generation,0,0
technology,0,0
know,0,0
as,0,0
5g,0,0
that,0,0
compete,0,0
not,0,0
just,0,0
with,0,0
wireless,0,0
provider,0,0
",",0,0
but,0,0
with,0,0
cable,0,0
company,0,0
",",0,0
by,0,0
provide,0,0
high-speed,0,0
broadband,0,0
and,0,0
television,0,0
service,0,0
.,0,0
``,0,0
I,0,0
will,0,0
be,0,0
sorely,0,0
disappointed,0,0
if,0,0
we,0,0
be,0,0
not,0,0
go,0,0
head-to-head,0,0
'',0,0
with,0,0
cable,0,0
provider,0,0
by,0,0
2021,0,0
",",0,0
he,0,0
say,1,1
.,0,0
that,0,0
notion,0,0
may,0,0
be,0,0
both,0,0
attractive,0,0
and,0,0
unattractive,0,0
to,0,0
regulator,0,0
.,0,0
on,0,0
one,0,0
hand,0,0
",",0,0
AT&amp;T,0,0
would,0,0
be,0,0
able,0,0
to,0,0
finally,0,0
create,0,0
real,0,0
competition,0,0
for,0,0
cable,0,0
company,0,0
",",0,0
which,0,0
have,0,0
long,0,0
hold,0,0
monopoly,0,0
or,0,0
duopoly,0,0
position,0,0
in,0,0
most,0,0
market,0,0
.,0,0
own,0,0
time,0,0
Warner,0,0
",",0,0
Mr.,0,0
Stephenson,0,0
say,1,1
",",0,0
would,0,0
``,0,0
drive,0,0
we,0,0
incentive,0,0
'',0,0
to,0,0
build,0,0
out,0,0
its,0,0
next,0,0
-,0,0
generation,0,0
network,0,0
even,0,0
faster,0,0
.,0,0
on,0,0
the,0,0
other,0,0
hand,0,0
",",0,0
regulator,0,0
have,0,0
be,0,0
reticent,1,0
to,0,0
let,0,0
cable,0,0
company,0,0
merge,0,0
to,0,0
create,0,0
a,0,0
truly,0,0
national,0,0
footprint,0,0
out,0,0
of,0,1
fear,0,0
that,0,0
it,0,0
would,0,0
put,0,0
too,0,0
much,0,0
power,0,0
into,0,0
the,0,0
hand,0,0
of,0,1
distributor,0,0
;,0,0
the,0,0
government,0,0
block,0,0
Comcast,0,0
's,0,0
acquisition,0,0
of,0,1
Time,0,0
Warner,0,0
Cable,0,0
",",0,0
for,0,0
example,0,0
.,0,0
but,0,0
Craig,0,0
Moffett,0,0
",",0,0
another,0,0
veteran,0,0
media,0,0
research,0,0
analyst,0,0
",",0,0
say,1,1
he,0,0
give,0,0
the,0,0
deal,0,0
only,0,0
a,0,0
50-50,0,0
chance,0,0
of,0,1
be,0,0
approve,0,0
.,0,0
``,0,0
you,0,0
can,0,0
imagine,0,0
lot,0,0
of,0,1
strategy,0,0
that,0,0
would,0,0
involve,0,0
withholding,0,0
content,0,0
from,0,0
distributor,0,0
or,0,0
not,0,0
count,0,0
download,0,0
of,0,1
time,0,0
Warner,0,0
content,0,0
against,0,0
data,0,0
cap,0,0
",",0,0
'',0,0
Mr.,0,0
Moffett,0,0
say,1,1
.,0,0
``,0,0
but,0,0
those,0,0
thing,0,0
be,0,0
either,0,0
already,0,0
expressly,0,0
prohibit,0,0
or,0,0
will,0,0
be,0,0
'',0,0
as,0,0
part,0,0
of,0,1
any,0,0
arrangement,0,0
AT&amp;T,0,0
and,0,0
Time,0,0
Warner,0,0
make,0,0
with,0,0
regulator,0,0
.,0,0
it,0,0
be,0,0
a,0,0
question,0,0
that,0,0
Mr.,0,0
Greenfield,0,0
raise,0,0
too,1,0
.,0,0
``,0,0
if,0,0
you,0,0
be,0,0
not,0,0
go,0,0
to,0,0
be,0,0
able,0,0
to,0,0
withhold,0,0
HBO,0,0
from,0,0
Verizon,0,0
",",0,0
what,0,0
exactly,0,0
be,0,0
you,0,0
get,0,0
?,0,0
'',0,0
he,0,0
ask,1,0
.,0,0
which,0,0
raise,0,0
the,0,0
question,0,0
:,1,0
why,0,0
pursue,0,0
the,0,0
deal,0,0
at,0,0
all,0,0
?,0,0
well,0,0
",",0,0
there,0,0
be,0,0
some,0,0
potential,0,0
benefit,0,0
.,0,0
while,0,0
AT&amp;T,0,0
probably,0,0
will,0,0
not,0,0
be,0,0
able,0,0
to,0,0
use,0,0
Time,0,0
Warner,0,0
's,0,0
current,0,0
crop,0,0
of,0,1
channel,0,0
to,0,0
bludgeon,0,0
its,0,0
competitor,0,0
",",0,0
it,0,0
will,0,0
be,0,0
able,0,0
to,0,0
use,0,0
Time,0,0
Warner,0,0
's,0,0
creative,0,0
team,0,0
to,0,0
devise,1,0
all,0,0
sort,0,0
of,0,1
new,0,0
programming,0,0
option,0,0
",",0,0
many,0,0
of,0,1
which,0,0
could,0,0
become,0,0
exclusive,0,0
to,0,0
AT&amp;T,0,0
.,0,0
what,0,0
be,0,0
to,0,0
stop,0,0
AT&amp;T,0,0
",",0,0
for,0,0
instance,0,0
",",0,0
from,0,0
create,0,0
a,0,0
better,0,0
version,0,0
of,0,1
Verizon,0,0
's,0,0
Go90,0,0
",",0,0
a,0,0
specialize,0,0
original,0,0
channel,0,0
.,0,0
Go90,0,0
have,0,0
not,0,0
catch,0,0
on,0,0
",",0,0
but,0,0
AT&amp;T,0,0
could,0,0
leverage,0,0
Time,0,0
Warner,0,0
's,0,0
team,0,0
to,0,0
create,0,0
the,0,0
next-generation,0,0
hbo,0,0
-,0,0
and,0,0
that,0,0
channel,0,0
could,0,0
likely,0,0
be,0,0
exclusive,0,0
to,0,0
AT&amp;T,0,0
's,0,0
service,0,0
.,0,0
still,0,0
",",0,0
upstart,0,0
company,0,0
like,0,0
Netflix,0,0
and,0,0
Amazon,0,0
Prime,0,0
have,0,0
prove,1,0
that,0,0
it,0,0
be,0,0
possible,0,0
to,0,0
create,0,0
great,0,0
original,0,0
content,0,0
without,0,0
own,0,0
a,0,0
legacy,0,0
media,0,0
company,0,0
.,0,0
hire,0,0
a,0,0
couple,0,0
of,0,1
great,0,0
creative,0,0
executive,0,0
and,0,0
wave,0,0
around,0,0
a,0,0
big,0,0
checkbook,0,0
",",0,0
and,0,0
you,0,0
can,0,0
attract,0,0
high-quality,0,0
script,0,0
and,0,0
headline-grabbing,0,0
star,0,0
.,0,0
in,0,0
the,0,0
chess,0,0
game,0,0
that,0,0
be,0,0
the,0,0
media,0,0
industry,0,0
-,0,0
a,0,0
tens-of-billions-of-dollars,0,0
version,0,0
of,0,1
``,0,0
game,0,0
of,0,1
Thrones,0,0
'',0,0
-,0,0
perhaps,0,0
own,0,0
Time,0,0
Warner,0,0
will,0,0
give,0,0
AT&amp;T,0,0
a,0,0
jump-start,0,0
into,0,0
a,0,0
world,0,0
that,0,0
many,0,0
could,0,0
not,0,0
even,0,0
imagine,0,0
a,0,0
decade,0,0
ago,1,0
.,0,0
``,0,0
it,0,0
be,0,0
empire,0,0
building,0,0
",",0,0
'',0,0
Mr.,0,0
Greenfield,0,0
say,1,1
.,0,0
whether,0,0
it,0,0
prove,0,0
to,0,0
be,0,0
a,0,0
success,0,0
or,0,0
the,0,0
``,0,0
fly,0,0
unicorn,0,0
'',0,0
that,0,0
AOL,0,0
merger,0,0
turn,0,0
out,0,0
to,0,0
be,0,0
remain,0,0
the,0,0
question,0,0
.,0,0
so,0,0
as,0,0
they,0,0
say,0,1
in,0,0
the,0,0
television,0,0
business,0,0
:,0,0
stay,0,0
tune,0,0
.,0,0
black,0,0
Democrats,0,0
to,0,0
Hillary,0,0
Clinton,0,0
:,1,0
send,0,0
money,0,0
to,0,0
take,0,0
Congress,0,0
.,0,0
abstract,0,0
.,0,0
two,0,0
senior,0,0
african-american,0,0
lawmaker,0,0
urge,1,0
Mrs.,0,0
Clinton,0,0
to,0,0
fund,0,0
turnout,0,0
effort,0,0
in,0,0
down-ballot,0,0
race,0,0
",",0,0
warning,1,0
that,0,0
control,0,0
of,0,1
Congress,0,0
will,0,0
be,0,0
crucial,0,0
to,0,0
she,0,0
agenda,0,0
if,0,0
she,0,0
win,0,0
.,0,0
full,0,0
text,0,0
.,0,0
WASHINGTON,0,0
-,0,0
she,0,0
hold,0,0
a,0,0
commanding,0,0
lead,0,0
in,0,0
the,0,0
presidential,0,0
race,0,0
and,0,0
have,0,0
$,0,0
150,0,0
million,0,0
in,0,0
the,0,0
bank,0,0
",",0,0
but,0,0
some,0,0
lead,0,0
Democrats,0,0
be,0,0
urging,1,0
Hillary,0,0
Clinton,0,0
to,0,0
use,0,0
more,0,0
of,0,1
that,0,0
money,0,0
to,0,0
mobilize,0,0
black,0,0
voter,0,0
in,0,0
hope,0,0
of,0,1
win,0,0
control,0,0
of,0,1
Congress,0,0
",",0,0
publicly,0,0
revealing,1,0
a,0,0
crack,0,0
in,0,0
party,0,0
unity,0,0
that,0,0
could,0,0
have,0,0
last,0,0
consequence,0,0
if,0,0
she,0,0
be,0,0
elect,0,0
.,0,0
in,0,0
interview,0,0
",",0,0
two,0,0
senior,0,0
african-american,0,0
member,0,0
of,0,1
the,0,0
House,0,0
call,0,0
on,1,0
Mrs.,0,0
Clinton,0,0
to,0,0
draw,0,0
from,0,0
she,0,0
war,0,0
chest,0,0
to,0,0
fund,0,0
voter-turnout,0,0
effort,0,0
in,0,0
congressional,0,0
race,0,0
.,0,0
they,0,0
warn,1,0
that,0,0
even,0,0
if,0,0
she,0,0
handily,0,0
defeat,0,0
Donald,0,0
J.,0,0
Trump,0,0
",",0,0
she,0,0
presidential,0,0
agenda,0,0
would,0,0
be,0,0
stymy,0,0
unless,0,0
she,0,0
sweep,0,0
in,0,0
new,0,0
democratic,0,0
lawmaker,0,0
with,0,0
she,0,0
.,0,0
at,0,0
issue,0,0
be,0,0
a,0,0
strategic,0,0
choice,0,0
with,0,0
profound,0,0
implication,0,0
:,0,0
should,0,0
Mrs.,0,0
Clinton,0,0
reach,0,0
to,0,0
defeat,0,0
Mr.,0,0
Trump,0,0
in,0,0
more,0,0
state,0,0
like,0,0
Utah,0,0
?,0,0
or,0,0
should,0,0
she,0,0
instead,0,0
divert,0,0
some,0,0
of,0,1
she,0,0
resource,0,0
to,0,0
Democrats,0,0
who,0,0
be,0,0
battle,0,0
in,0,0
tight,0,0
race,0,0
in,0,0
liberal,0,0
state,0,0
like,0,0
New,0,0
York,0,0
and,0,0
centrist,0,0
state,0,0
like,0,0
Colorado,0,0
",",0,0
or,0,0
in,0,0
Republican-leaning,0,0
state,0,0
like,0,0
Indiana,0,0
and,0,0
Missouri,0,0
that,0,0
she,0,0
have,0,0
effectively,0,0
write,0,1
off,0,0
?,0,0
as,0,0
Mrs.,0,0
Clinton,0,0
confidently,0,0
expand,0,0
she,0,0
campaign,0,0
into,0,0
conservate-lean,0,0
state,0,0
",",0,0
she,0,0
should,0,0
make,0,0
the,0,0
knife,0,0
's,0,0
-,0,0
edge,0,0
fight,0,0
for,0,0
the,0,0
Senate,0,0
and,0,0
the,0,0
Democratic,0,0
effort,0,0
to,0,0
cut,0,0
into,0,0
the,0,0
Republicans,0,0
's,0,0
House,0,0
majority,0,0
a,0,0
priority,0,0
",",0,0
say,1,1
the,0,0
lawmaker,0,0
",",0,0
Representatives,0,0
James,0,0
E.,0,0
Clyburn,0,0
of,0,1
South,0,0
Carolina,0,0
and,0,0
G.,0,0
K.,0,0
Butterfield,0,0
of,0,1
North,0,0
Carolina,0,0
.,0,0
``,0,0
she,0,0
may,0,0
be,0,0
in,0,0
a,0,0
good,0,0
place,0,0
",",0,0
but,0,0
I,0,0
do,0,0
not,0,0
think,0,0
the,0,0
party,0,0
be,0,0
in,0,0
a,0,0
good,0,0
place,0,0
yet,0,0
",",0,0
'',0,0
say,1,1
Mr.,0,0
Clyburn,0,0
",",0,0
the,0,0
third-rank,0,0
House,0,0
Democrat,0,0
.,0,0
to,0,0
be,0,0
sure,0,0
",",0,0
Mrs.,0,0
Clinton,0,0
have,0,0
start,0,0
to,0,0
infuse,0,0
she,0,0
stump,0,0
speech,0,0
with,0,0
attack,0,0
on,1,0
republican,0,0
congressional,0,0
candidate,0,0
:,0,0
she,0,0
use,0,0
a,0,0
rally,0,0
in,0,0
Raleigh,0,0
on,0,0
Sunday,0,0
to,0,0
lash,1,0
Senator,0,0
Richard,0,0
M.,0,0
Burr,0,0
of,0,1
North,0,0
Carolina,0,0
",",0,0
who,0,0
be,0,0
lock,0,0
in,0,0
a,0,0
dead,0,0
heat,0,0
with,0,0
he,0,0
democratic,0,0
challenger,0,0
.,0,0
and,0,0
Mrs.,0,0
Clinton,0,0
's,0,0
aide,0,0
note,1,1
that,0,0
she,0,0
have,0,0
commit,0,0
several,0,0
million,0,0
dollar,0,0
of,0,1
additional,0,0
funding,0,0
in,0,0
recent,0,0
day,0,0
to,0,0
aid,0,0
the,0,0
entire,0,0
democratic,0,0
ticket,0,0
",",0,0
money,0,0
that,0,0
will,0,0
be,0,0
use,0,0
in,0,0
part,0,0
for,0,0
a,0,0
extensive,0,0
program,0,0
to,0,0
target,0,0
african-american,0,0
voter,0,0
.,0,0
take,0,0
together,0,0
",",0,0
it,0,0
be,0,0
far,0,0
more,0,0
than,0,0
what,0,0
President,0,0
Obama,0,0
do,0,0
for,0,0
other,0,0
Democrats,0,0
in,0,0
he,0,0
two,0,0
election,0,0
",",0,0
as,0,0
some,0,0
of,0,1
she,0,0
supporter,0,0
privately,0,0
note,1,1
.,0,0
``,0,0
since,0,0
the,0,0
start,0,0
of,0,1
the,0,0
campaign,0,0
